cause_bucket,prediction_id,source_context,match_status,source_movie_title,target_start_date,target_end_date,weekend_gross_prediction_usd,title_candidate_count,canonical_title_candidate_count,article_id,article_title,article_url,discovered_date,raw_forecast_text,match_method,match_notes
single_movie_missing_opening_date,1982,single_movie_prediction,ambiguous,The Mountain Between Us,,,9200000,7,1,1717,The Mountain Between Us Box Office Prediction,https://toddmthatcher.com/2017/09/27/the-mountain-between-us-box-office-prediction/,2017-09-27,The Mountain Between Us opening weekend prediction: $9.2 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1981,single_movie_prediction,ambiguous,Blade Runner 2049,,,44100000,12,1,1715,Blade Runner 2049 Box Office Prediction,https://toddmthatcher.com/2017/09/26/blade-runner-2049-box-office-prediction/,2017-09-26,Blade Runner 2049 opening weekend prediction: $44.1 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1973,single_movie_prediction,ambiguous,Flatliners,,,6300000,6,1,1709,Flatliners Box Office Prediction,https://toddmthatcher.com/2017/09/21/flatliners-box-office-prediction/,2017-09-22,Flatliners opening weekend prediction: $6.3 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1974,single_movie_prediction,ambiguous,American Made,,,15500000,9,1,1711,American Made Box Office Prediction,https://toddmthatcher.com/2017/09/20/american-made-box-office-prediction/,2017-09-20,American Made opening weekend prediction: $15.5 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1967,single_movie_prediction,ambiguous,Friend Request,,,5700000,3,1,1705,Friend Request Box Office Prediction,https://toddmthatcher.com/2017/09/17/friend-request-box-office-prediction/,2017-09-17,Friend Request opening weekend prediction: $5.7 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1965,single_movie_prediction,ambiguous,Kingsman: The Golden Circle,,,43600000,10,1,1701,Kingsman: The Golden Circle Box Office Prediction,https://toddmthatcher.com/2017/09/13/kingsman-the-golden-circle-box-office-prediction/,2017-09-13,Kingsman: The Golden Circle opening weekend prediction: $43.6 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1966,single_movie_prediction,ambiguous,The Lego Ninjago Movie,,,38600000,10,1,1703,The Lego Ninjago Movie Box Office Prediction,https://toddmthatcher.com/2017/09/13/the-lego-ninjago-movie-box-office-prediction/,2017-09-13,The Lego Ninjago Movie opening weekend prediction: $38.6 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1959,single_movie_prediction,ambiguous,American Assassin,,,13300000,6,1,1697,American Assassin Box Office Prediction,https://toddmthatcher.com/2017/09/06/american-assassin-box-office-prediction/,2017-09-06,American Assassin opening weekend prediction: $13.3 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1958,single_movie_prediction,ambiguous,mother!,,,14700000,0,0,1695,mother! Box Office Prediction,https://toddmthatcher.com/2017/09/06/mother-box-office-prediction/,2017-09-06,mother! opening weekend prediction: $14.7 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1952,single_movie_prediction,ambiguous,Home Again,,,11300000,8,1,1691,Home Again Box Office Prediction,https://toddmthatcher.com/2017/08/30/home-again-box-office-prediction/,2017-08-30,Home Again opening weekend prediction: $11.3 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1951,single_movie_prediction,ambiguous,It,,,65400000,17,1,1689,It Box Office Prediction,https://toddmthatcher.com/2017/08/29/it-box-office-prediction/,2017-08-29,It opening weekend prediction: $65.4 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1950,single_movie_prediction,ambiguous,Hazlo Como Hombre,,,3500000,3,1,1687,Hazlo Como Hombre Box Office Prediction,https://toddmthatcher.com/2017/08/28/hazlo-como-hombre-box-office-prediction/,2017-08-28,Hazlo Como Hombre opening weekend prediction: $3.5 million (Friday to Monday estimate),normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1944,single_movie_prediction,unmatched,Tulip Fever,,,1900000,1,1,1683,Tulip Fever Box Office Prediction,https://toddmthatcher.com/2017/08/23/tulip-fever-box-office-prediction/,2017-08-23,Tulip Fever opening weekend prediction: $1.9 million (Friday to Monday estimate),normalized_exact,No movie title matched
single_movie_missing_opening_date,1936,single_movie_prediction,unmatched,Good Time,,,1500000,1,1,1675,Good Time Box Office Prediction,https://toddmthatcher.com/2017/08/21/good-time-box-office-prediction/,2017-08-21,Good Time opening weekend prediction: $1.5 million,normalized_exact,No movie title matched
single_movie_missing_opening_date,1935,single_movie_prediction,ambiguous,Birth of the Dragon,,,2900000,3,1,1673,Birth of the Dragon Box Office Prediction,https://toddmthatcher.com/2017/08/17/birth-of-the-dragon-box-office-prediction/,2017-08-17,Birth of the Dragon opening weekend prediction: $2.9 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1937,single_movie_prediction,ambiguous,All Saints,,,2600000,3,1,1677,All Saints Box Office Prediction,https://toddmthatcher.com/2017/08/16/all-saints-box-office-prediction/,2017-08-16,All Saints opening weekend prediction: $2.6 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1938,single_movie_prediction,ambiguous,Leap!,,,4100000,0,0,1679,Leap! Box Office Prediction,https://toddmthatcher.com/2017/08/16/leap-box-office-prediction/,2017-08-16,Leap! opening weekend prediction: $4.1 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1929,single_movie_prediction,ambiguous,Logan Lucky,,,10500000,9,1,1669,Logan Lucky Box Office Prediction,https://toddmthatcher.com/2017/08/09/logan-lucky-box-office-prediction/,2017-08-09,Logan Lucky opening weekend prediction: $10.5 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1928,single_movie_prediction,ambiguous,The Hitman’s Bodyguard,,,16700000,0,0,1667,The Hitman’s Bodyguard Box Office Prediction,https://toddmthatcher.com/2017/08/09/the-hitmans-bodyguard-box-office-prediction/,2017-08-09,The Hitman’s Bodyguard opening weekend prediction: $16.7 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1921,single_movie_prediction,ambiguous,The Glass Castle,,,4200000,5,1,1663,The Glass Castle Box Office Prediction,https://toddmthatcher.com/2017/08/03/the-glass-castle-box-office-prediction/,2017-08-03,The Glass Castle opening weekend prediction: $4.2 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1920,single_movie_prediction,ambiguous,The Nut Job 2: Nutty by Nature,,,12200000,8,1,1661,The Nut Job 2: Nutty by Nature Box Office Prediction,https://toddmthatcher.com/2017/08/02/the-nut-job-2-nutty-by-nature-box-office-prediction/,2017-08-03,The Nut Job 2: Nutty by Nature opening weekend prediction: $12.2 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1919,single_movie_prediction,ambiguous,Annabelle: Creation,,,31400000,12,1,1659,Annabelle: Creation Box Office Prediction,https://toddmthatcher.com/2017/08/02/annabelle-creation-box-office-prediction/,2017-08-02,Annabelle: Creation opening weekend prediction: $31.4 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1911,single_movie_prediction,ambiguous,Detroit,,,11600000,5,1,1651,Detroit Box Office Prediction,https://toddmthatcher.com/2017/07/26/detroit-box-office-prediction/,2017-07-26,Detroit opening weekend prediction: $11.6 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1912,single_movie_prediction,ambiguous,Kidnap,,,6800000,6,1,1653,Kidnap Box Office Prediction,https://toddmthatcher.com/2017/07/26/kidnap-box-office-prediction/,2017-07-26,Kidnap opening weekend prediction: $6.8 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1913,single_movie_prediction,ambiguous,The Dark Tower,,,18400000,7,1,1655,The Dark Tower Box Office Prediction,https://toddmthatcher.com/2017/07/26/the-dark-tower-box-office-prediction/,2017-07-26,The Dark Tower opening weekend prediction: $18.4 million (REVISED PREDICTION),normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1904,single_movie_prediction,ambiguous,Atomic Blonde,,,18600000,7,1,1645,Atomic Blonde Box Office Prediction,https://toddmthatcher.com/2017/07/19/atomic-blonde-box-office-prediction/,2017-07-19,Atomic Blonde opening weekend prediction: $18.6 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1905,single_movie_prediction,ambiguous,The Emoji Movie,,,28400000,13,1,1647,The Emoji Movie Box Office Prediction,https://toddmthatcher.com/2017/07/19/the-emoji-movie-box-office-prediction/,2017-07-19,The Emoji Movie opening weekend prediction: $28.4 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1897,single_movie_prediction,ambiguous,Dunkirk,,,44700000,17,1,1639,Dunkirk Box Office Prediction,https://toddmthatcher.com/2017/07/12/dunkirk-box-office-prediction/,2017-07-12,Dunkirk opening weekend prediction: $44.7 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1898,single_movie_prediction,ambiguous,Girls Trip,,,27300000,13,1,1641,Girls Trip Box Office Prediction,https://toddmthatcher.com/2017/07/12/girls-trip-box-office-prediction/,2017-07-12,Girls Trip opening weekend prediction: $27.3 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1887,single_movie_prediction,ambiguous,Wish Upon,,,5900000,5,1,1631,Wish Upon Box Office Prediction,https://toddmthatcher.com/2017/07/06/wish-upon-box-office-prediction/,2017-07-06,Wish Upon opening weekend prediction: $5.9 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1889,single_movie_prediction,ambiguous,War for the Planet of the Apes,,,63400000,9,1,1635,War for the Planet of the Apes Box Office Prediction,https://toddmthatcher.com/2017/07/05/war-for-the-planet-of-the-apes-box-office-prediction/,2017-07-05,War for the Planet of the Apes opening weekend prediction: $63.4 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1873,single_movie_prediction,unmatched,The Beguiled,,,3800000,1,1,1621,The Beguiled Box Office Prediction,https://toddmthatcher.com/2017/06/26/the-beguiled-box-office-prediction/,2017-06-26,The Beguiled opening weekend prediction: $3.8 million,normalized_exact,No movie title matched
single_movie_missing_opening_date,1871,single_movie_prediction,ambiguous,Baby Driver,,,10900000,11,1,1617,Baby Driver Box Office Prediction,https://toddmthatcher.com/2017/06/21/baby-driver-box-office-prediction/,2017-06-21,"Baby Driver opening weekend prediction: $10.9 million (Friday to Sunday), $15.8 million (Wednesday to Sunday)",normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1872,single_movie_prediction,ambiguous,Despicable Me 3,,,88700000,14,1,1619,Despicable Me 3 Box Office Prediction,https://toddmthatcher.com/2017/06/21/despicable-me-3-box-office-prediction/,2017-06-21,Despicable Me 3 opening weekend prediction: $88.7 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1874,single_movie_prediction,ambiguous,The House,,,13800000,6,1,1623,The House Box Office Prediction,https://toddmthatcher.com/2017/06/21/the-house-box-office-prediction/,2017-06-21,The House opening weekend prediction: $13.8 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1865,single_movie_prediction,ambiguous,Transformers: The Last Knight,,,57800000,8,1,1613,Transformers: The Last Knight Box Office Prediction,https://toddmthatcher.com/2017/06/14/transformers-the-last-knight-box-office-prediction/,2017-06-14,"Transformers: The Last Knight opening weekend prediction: $57.8 million (Friday to Sunday), $81.5 million (Friday to Sunday)",normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1858,single_movie_prediction,ambiguous,47 Meters Down,,,6100000,7,1,1609,47 Meters Down Box Office Prediction,https://toddmthatcher.com/2017/06/09/47-meters-down-box-office-prediction/,2017-06-09,47 Meters Down opening weekend prediction: $6.1 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1856,single_movie_prediction,ambiguous,All Eyez on Me,,,24400000,5,1,1605,All Eyez on Me Box Office Prediction,https://toddmthatcher.com/2017/06/09/all-eyez-on-me-box-office-prediction/,2017-06-09,All Eyez on Me opening weekend prediction: $24.4 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1857,single_movie_prediction,ambiguous,Rough Night,,,15100000,6,1,1607,Rough Night Box Office Prediction,https://toddmthatcher.com/2017/06/08/rough-night-box-office-prediction/,2017-06-08,Rough Night opening weekend prediction: $15.1 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1855,single_movie_prediction,ambiguous,Cars 3,,,57800000,11,1,1603,Cars 3 Box Office Prediction,https://toddmthatcher.com/2017/06/07/cars-3-box-office-prediction/,2017-06-07,Cars 3 opening weekend prediction: $57.8 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1848,single_movie_prediction,ambiguous,Megan Leavey,,,3300000,4,1,1597,Megan Leavey Box Office Prediction,https://toddmthatcher.com/2017/06/05/megan-leavey-box-office-prediction/,2017-06-05,Megan Leavey opening weekend prediction: $3.3 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1847,single_movie_prediction,ambiguous,It Comes at Night,,,9500000,5,1,1595,It Comes at Night Box Office Prediction,https://toddmthatcher.com/2017/06/02/it-comes-at-night-box-office-prediction/,2017-06-02,It Comes at Night opening weekend prediction: $9.5 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1849,single_movie_prediction,ambiguous,The Mummy,,,34700000,9,2,1599,The Mummy Box Office Prediction,https://toddmthatcher.com/2017/06/01/the-mummy-box-office-prediction/,2017-06-01,The Mummy opening weekend prediction: $34.7 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1840,single_movie_prediction,ambiguous,Captain Underpants: The First Epic Movie,,,27400000,4,1,1589,Captain Underpants: The First Epic Movie Box Office Prediction,https://toddmthatcher.com/2017/05/25/captain-underpants-the-first-epic-movie-box-office-prediction/,2017-05-25,Captain Underpants: The First Epic Movie opening weekend prediction: $27.4 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1841,single_movie_prediction,ambiguous,Wonder Woman,,,98300000,21,1,1591,Wonder Woman Box Office Prediction,https://toddmthatcher.com/2017/05/25/wonder-woman-box-office-prediction/,2017-05-25,Wonder Woman opening weekend prediction: $98.3 million,normalized_exact,Multiple movies share the title
single_movie_missing_opening_date,1833,single_movie_prediction,ambiguous,Baywatch,,,39400000,8,1,1583,Baywatch Box Office Prediction,https://toddmthatcher.com/2017/05/18/baywatch-box-office-prediction/,2017-05-18,Baywatch opening weekend prediction: $39.4 million (Thursday to Monday prediction),normalized_exact,Multiple movies share the title
